"uid","namedLocation","domainID","siteID","plotID","plotType","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","collectDate","endDate","subsampleID","testedDate","testingID","batchID","individualCount","sampleCondition","testProtocolVersion","testResult","testPathogenName","remarks","testedBy","laboratoryName"
"f3ac9b9b-0179-4a43-be74-7d840cf4a788","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.008","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Borrelia mayonii",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"dfc34aa3-e608-4e70-b450-7757c635bf99","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.040","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Borrelia mayonii",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"9f129ce1-1f36-4c87-a6cf-1a2ec3f7f8d1","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.002","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Borrelia mayonii",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"694ab587-cd99-41e7-bfe9-7200863cca69","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.049","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Borrelia burgdorferi sensu lato",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"e19e086a-9921-477e-9ef7-b9280ec67dcc","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.006","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Anaplasma phagocytophilum",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"b923e328-97c5-491a-beae-96121c0e4204","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.028","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Positive","Borrelia lonestari",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"437a3ef2-9fcc-42b2-b1ad-5f3804840813","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.034","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Ehrlichia chaffeensis",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"aeeca6e1-6f38-44f4-a789-f299a16e6e1d","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.033","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Ehrlichia chaffeensis",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"e6c66ca8-6871-4e31-9156-952f1d238be2","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.033","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Babesia microti",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"d42cb5d6-8815-45ad-b327-b4ab95a91b1e","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.018","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Borrelia burgdorferi sensu lato",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"7711d81c-5fda-4289-86cd-2139d6ae4c18","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.037","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Borrelia lonestari",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"65191f83-ddd4-4cf0-a171-9a5f7d432896","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.043","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Rickettsia rickettsii",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"852dff8d-7f3c-4478-8c50-32230c19bcf1","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.037","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Positive","HardTick DNA Quality",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"384281cf-2875-4c93-beda-ec33f1474639","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.037","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Ixodes pacificus",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"78f8a0c4-3fe8-4f13-af61-bd5dd89076e7","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.033","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Rickettsia rickettsii",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"c032470f-73e0-4024-92a0-fe357142ce8c","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.006","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Rickettsia rickettsii",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"ebe903b5-0c59-4962-8d18-25ddcefdada0","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.010","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Borrelia sp.",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"34f8db53-ec19-4791-a816-72a973a3ccab","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.035","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Babesia microti",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"e29f5d6d-40a7-45e3-bba1-3e89d7798a9b","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.017","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Ehrlichia chaffeensis",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"ca75fc2c-f931-4d17-8b39-04ac808bb9ee","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.017","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Francisella tularensis",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"798f54ba-3a63-4a14-af76-3e2d7ad1d3cc","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-12","OSBS_005.20170717.AMBAME.N.T.014","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Francisella tularensis",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"92c949bc-7ad8-40a0-8880-e6e83ae889e6","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.032","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Anaplasma phagocytophilum",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"5a635a18-4853-4c16-9947-a6d9cf137296","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.006","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Borrelia lonestari",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"e7f52e7e-f28f-48a1-b1d3-f6ad3e60d550","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.030","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Ehrlichia chaffeensis",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"736aa2ad-1965-4d53-80f2-e652e36718d5","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.007","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Borrelia lonestari",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"e6fb7396-8c25-4878-9598-7c142b91c267","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.026","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Anaplasma phagocytophilum",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"e6dfbd0c-5354-4e35-b738-b96b2e84f1e7","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.020","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Rickettsia rickettsii",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"ce594db3-fcb7-4520-b21a-3fddff9f38a1","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.008","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Babesia microti",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"14c4258e-1f78-4286-bfdc-e2542345ea57","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.023","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Borrelia lonestari",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"303e15de-2181-46c5-a182-bd21154d495f","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.021","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Ehrlichia ewingii",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"6257da1f-5b90-4d03-a55b-d727e7e17ad3","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.012","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Borrelia burgdorferi sensu lato",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"b8c0fde6-4cad-4a07-bb37-1e96ca409601","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.026","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Ehrlichia ewingii",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"a4bc220b-9015-47eb-a674-1177e8422531","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.030","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Borrelia burgdorferi sensu lato",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"27e47247-555c-4a58-842b-d0d323aa8a65","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.022","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Borrelia burgdorferi sensu lato",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"39b8d901-4dc5-43d3-84f1-ef300ef2f8f0","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.029","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Rickettsia rickettsii",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"8f589aa7-48f5-4dca-b075-50471b86ddd4","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.043","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Babesia microti",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"eb31461b-9f5e-4fb2-a87c-aa06ca882cc2","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.034","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Positive","HardTick DNA Quality",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"0de9b9d6-fe7e-4d0c-9a4b-c7d8dd1ba90b","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.012","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Borrelia mayonii",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"abddda75-e106-431f-bc2c-901e51b78222","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.003","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Positive","HardTick DNA Quality",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"7c0ea8d7-be91-470a-98d7-14014c40c025","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.013","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Positive","HardTick DNA Quality",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"82fab60e-2f5e-4ed3-ad81-2460287da3a2","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.039","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Borrelia burgdorferi sensu lato",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"48d4017b-4765-44bc-934e-896b541c153b","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.017","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Anaplasma phagocytophilum",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"de0fcc4a-7c4b-4d26-bb4a-c23694280ffd","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.017","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Rickettsia rickettsii",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"2b13ec10-1d5d-4d53-acd9-8feb5a2002aa","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.031","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Francisella tularensis",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"6faa12a7-e352-4c8c-81aa-4e080caaaa6c","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.011","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Borrelia burgdorferi sensu lato",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"ae1fb8c1-5718-4acd-bc14-12692effa309","OSBS_005.tickPlot.tck","D03","OSBS","OSBS_005","distributed","woodyWetlands",29.697923,-82.025623,"WGS84",20.4,36,1.2,"2017-07-17T16:50Z","2017-07-17T17:26Z","OSBS_005.20170717.AMBAME.N","2018-06-01","OSBS_005.20170717.AMBAME.N.T.033","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Francisella tularensis",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"0cba95b5-e170-4f1b-bbb2-63ae7fbd96e6","OSBS_003.tickPlot.tck","D03","OSBS","OSBS_003","distributed","evergreenForest",29.693693,-81.94701,"WGS84",20.3,38.2,0.5,"2017-08-08T14:43Z","2017-08-08T15:30Z","OSBS_003.20170808.AMBAME.N","2018-06-01","OSBS_003.20170808.AMBAME.N.T.014","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Ehrlichia ewingii",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"cd72e808-79d5-4783-a9bf-56ac1ba1a928","OSBS_003.tickPlot.tck","D03","OSBS","OSBS_003","distributed","evergreenForest",29.693693,-81.94701,"WGS84",20.3,38.2,0.5,"2017-08-08T14:43Z","2017-08-08T15:30Z","OSBS_003.20170808.AMBAME.N","2018-06-01","OSBS_003.20170808.AMBAME.N.T.016","NEON_20180504",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Babesia microti",NA,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
